Airline,Source,Destination,Route,Duration,Total_Stops,Additional_Info,Price,Journey_Day,Journey_Month,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute
3,0,2,18,2h 50m,0.0,8,3943,1,4,4,0,6,50
4,3,0,66,9h 45m,1.0,8,12576,12,6,18,55,4,40
0,2,1,103,5h 30m,1.0,8,7452,21,4,7,55,13,25
4,3,0,66,9h 50m,1.0,8,14781,1,5,6,30,16,20
1,3,0,60,4h 5m,1.0,8,8996,12,6,9,10,13,15
1,2,1,103,18h 45m,1.0,8,11563,6,3,13,30,8,15
3,0,5,18,2h 50m,0.0,8,4777,9,3,4,0,6,50
3,3,0,64,2h 35m,0.0,8,4174,9,4,15,30,18,5
8,3,0,64,2h 30m,0.0,7,3841,6,6,17,10,19,40
4,2,1,99,10h 5m,2.0,8,13775,24,6,18,20,4,25
1,2,1,121,16h 5m,1.0,8,5117,27,3,17,20,9,25
4,4,3,48,1h 30m,0.0,8,5678,15,6,19,35,21,5
4,2,1,104,5h,1.0,5,5177,1,4,14,0,19,0
8,2,1,103,4h 55m,1.0,8,5975,9,5,17,55,22,50
3,0,5,18,2h 45m,0.0,8,6860,3,3,0,40,3,25
3,3,0,64,2h 45m,0.0,8,4804,18,5,9,35,12,20
6,2,1,104,14h,1.0,8,13377,27,6,11,30,1,30
1,2,1,104,9h 15m,1.0,8,8372,21,5,10,0,19,15
6,2,1,104,12h,1.0,8,7933,1,6,9,0,21,0
3,4,3,48,1h 30m,0.0,8,4049,15,5,6,25,7,55
1,0,5,18,2h 45m,0.0,8,11423,3,3,10,0,12,45
4,3,0,66,21h 25m,1.0,5,10844,15,5,18,55,16,20
4,2,1,116,42h 45m,2.0,8,12819,21,3,9,40,4,25
8,0,2,18,2h 55m,0.0,8,5621,18,4,21,10,0,5
1,0,2,18,2h 45m,0.0,8,5228,9,5,17,0,19,45
4,2,1,113,38h 20m,2.0,5,9254,27,3,5,25,19,45
3,4,3,48,1h 30m,0.0,8,4392,1,5,6,25,7,55
4,4,3,48,1h 30m,0.0,8,8040,21,3,10,20,11,50
0,0,2,18,2h 45m,0.0,8,4483,27,4,11,10,13,55
1,2,1,112,23h 40m,2.0,8,12760,3,3,9,45,9,25
4,0,2,18,2h 55m,0.0,8,7229,15,5,15,15,18,10
10,0,2,18,2h 40m,0.0,8,5403,24,4,7,0,9,40
1,2,1,104,12h 15m,1.0,8,7934,21,3,7,0,19,15
2,3,0,66,8h 15m,1.0,8,6945,15,5,23,30,7,45
8,0,2,18,2h 50m,0.0,8,4423,6,4,9,30,12,20
4,4,3,48,1h 25m,0.0,8,8040,15,3,7,10,8,35
4,2,1,104,11h,1.0,5,11399,9,5,8,0,19,0
4,2,1,106,3h 15m,0.0,5,7202,21,4,11,0,14,15
6,2,1,104,9h 30m,1.0,8,13727,9,5,11,30,21,0
8,2,1,103,4h 55m,1.0,8,4957,24,6,17,55,22,50
4,2,1,104,6h,1.0,5,10262,3,6,13,0,19,0
8,4,3,48,1h 30m,0.0,8,2017,3,4,5,45,7,15
4,2,1,104,10h 10m,1.0,8,12242,27,3,18,15,4,25
4,4,3,48,1h 30m,0.0,8,10875,1,3,10,20,11,50
4,3,0,66,6h 40m,1.0,5,10844,9,6,14,5,20,45
0,3,0,64,2h 35m,0.0,8,4409,3,6,10,20,12,55
1,0,5,17,16h 25m,1.0,8,6987,21,3,6,55,23,20
4,2,1,102,22h 45m,2.0,8,12074,27,3,5,40,4,25
6,2,1,104,7h 50m,1.0,8,7354,6,6,11,25,19,15
1,2,1,105,26h 20m,2.0,8,13381,3,6,16,55,19,15
1,2,1,106,2h 50m,0.0,8,5201,15,6,5,10,8,0
4,3,0,66,19h 30m,1.0,5,9663,1,5,16,30,12,0
1,2,1,106,3h 5m,0.0,8,6094,9,5,18,5,21,10
4,2,1,106,3h 15m,0.0,5,7202,12,5,11,0,14,15
10,1,4,127,2h 20m,0.0,8,11982,6,6,17,45,20,5
4,0,5,5,9h 10m,1.0,5,7832,21,3,7,0,16,10
1,1,4,127,2h 15m,0.0,8,7817,9,3,11,40,13,55
4,2,1,104,6h,1.0,5,12373,18,5,13,0,19,0
4,3,0,66,9h 50m,1.0,5,10844,18,5,8,25,18,15
6,2,1,111,6h 25m,1.0,8,9646,27,6,9,45,16,10
8,3,0,64,2h 20m,0.0,7,3841,6,6,22,20,0,40
8,2,1,103,6h 15m,1.0,8,4957,21,3,16,35,22,50
3,3,0,64,2h 40m,0.0,8,4148,9,3,21,25,0,5
4,0,5,5,6h 15m,1.0,8,26890,1,3,22,50,5,5
4,2,1,97,24h 35m,2.0,5,8834,27,3,19,10,19,45
3,2,1,103,5h 45m,1.0,8,5241,24,4,2,0,7,45
4,2,1,106,3h 15m,0.0,5,7989,27,5,11,0,14,15
3,2,1,104,14h 55m,1.0,8,5883,12,6,10,35,1,30
0,3,0,60,3h 40m,1.0,8,6857,18,5,6,50,10,30
8,0,5,24,8h 5m,1.0,8,5822,15,3,15,35,23,40
4,2,1,104,13h 25m,1.0,5,10262,9,6,15,0,4,25
4,4,3,48,1h 25m,0.0,5,4995,12,6,7,5,8,30
8,0,2,18,2h 50m,0.0,8,4991,21,4,9,30,12,20
4,0,5,5,15h 35m,1.0,8,16736,6,3,5,45,21,20
4,2,1,117,7h 20m,2.0,8,18804,12,6,11,40,19,0
3,2,1,111,13h 55m,1.0,8,6442,1,6,8,35,22,30
1,3,0,64,2h 30m,0.0,8,5170,18,3,14,15,16,45
8,0,5,18,2h 50m,0.0,8,4377,18,3,20,30,23,20
4,2,1,106,3h 15m,0.0,8,9564,9,6,11,0,14,15
8,0,2,18,2h 40m,0.0,7,3573,27,6,5,55,8,35
4,2,1,104,26h 15m,1.0,8,17024,6,3,17,30,19,45
0,0,2,18,2h 50m,0.0,8,3383,21,5,4,55,7,45
4,0,5,5,6h 15m,1.0,8,27992,1,3,14,5,20,20
4,0,2,18,3h,0.0,8,7229,12,5,8,20,11,20
4,0,5,5,4h 40m,1.0,5,9134,15,3,5,45,10,25
1,4,3,48,1h 25m,0.0,8,3100,21,6,15,0,16,25
6,2,1,104,12h,1.0,8,13727,15,5,9,0,21,0
10,3,0,73,13h 10m,1.0,8,8452,1,4,7,10,20,20
4,2,1,104,9h,1.0,8,14714,3,6,10,0,19,0
4,0,5,28,6h 10m,1.0,5,7280,15,3,9,45,15,55
1,4,3,47,3h 25m,2.0,8,18797,6,3,13,30,16,55
3,4,3,48,1h 30m,0.0,8,2754,3,6,12,0,13,30
0,3,0,64,2h 30m,0.0,8,4409,3,6,22,50,1,20
3,2,1,106,3h 15m,0.0,8,5021,27,4,14,20,17,35
4,4,3,48,1h 30m,0.0,8,8040,9,3,6,30,8,0
1,2,1,104,10h 15m,1.0,8,10454,15,6,9,0,19,15
6,2,1,104,8h 45m,1.0,8,10197,15,5,3,50,12,35
1,0,2,18,2h 45m,0.0,8,5228,12,5,6,10,8,55
4,2,1,104,5h,1.0,8,14714,9,6,14,0,19,0
1,0,5,18,2h 45m,0.0,8,7276,15,3,6,10,8,55
3,2,1,100,5h 55m,1.0,8,7731,27,3,2,35,8,30
0,3,0,60,3h 35m,1.0,8,6857,18,5,19,55,23,30
1,0,2,18,3h,0.0,8,6961,18,6,5,45,8,45
4,2,1,101,17h 40m,2.0,5,7791,21,3,10,45,4,25
3,0,5,18,2h 50m,0.0,8,4777,21,3,10,10,13,0
4,2,1,104,9h 10m,1.0,8,16289,9,3,19,15,4,25
4,3,0,66,9h 45m,1.0,8,12681,1,4,18,55,4,40
3,0,2,18,2h 55m,0.0,8,4823,27,4,18,25,21,20
4,2,1,104,11h 55m,1.0,5,5406,6,4,7,5,19,0
6,2,1,104,11h 30m,1.0,8,9315,15,5,7,30,19,0
1,2,1,121,20h 55m,1.0,8,7480,9,5,12,30,9,25
4,0,5,5,5h 5m,1.0,8,14815,18,3,14,5,19,10
1,3,0,73,19h 45m,1.0,8,12173,24,3,20,30,16,15
1,0,5,12,17h 55m,2.0,8,7664,15,3,5,50,23,45
1,2,1,110,26h,2.0,8,12777,6,6,17,15,19,15
6,2,1,104,11h 45m,1.0,8,8837,27,5,7,30,19,15
4,3,0,66,12h 55m,1.0,5,10844,1,5,21,10,10,5
4,3,0,66,13h 20m,1.0,8,14571,24,5,6,30,19,50
3,2,1,104,13h 30m,1.0,8,6093,15,6,7,30,21,0
3,2,1,111,7h 35m,1.0,8,7514,6,3,8,35,16,10
3,2,1,106,3h 15m,0.0,8,6015,18,5,14,25,17,40
4,2,1,104,18h 25m,1.0,5,12898,21,5,10,0,4,25
1,2,1,104,24h 15m,1.0,8,8792,1,6,19,0,19,15
3,0,2,18,2h 50m,0.0,8,4823,15,5,8,30,11,20
8,0,2,18,2h 40m,0.0,7,3919,1,4,5,55,8,35
3,1,4,127,2h 20m,0.0,8,3597,1,5,13,15,15,35
8,4,3,48,1h 30m,0.0,8,2017,21,5,5,45,7,15
0,0,2,18,2h 50m,0.0,8,3383,27,6,23,55,2,45
8,4,3,48,1h 30m,0.0,7,1965,18,6,22,45,0,15
4,2,1,104,10h 20m,1.0,5,10262,24,6,2,15,12,35
4,2,1,104,12h 25m,1.0,8,17234,3,3,16,0,4,25
4,3,0,66,8h 40m,1.0,8,14178,9,6,20,0,4,40
3,2,1,121,5h 25m,1.0,8,5636,3,6,2,0,7,25
3,0,2,18,2h 55m,0.0,8,4823,15,4,18,55,21,50
1,2,1,121,20h 55m,1.0,8,7480,21,5,12,30,9,25
4,3,0,66,21h 25m,1.0,8,14571,9,6,18,55,16,20
3,4,3,48,1h 30m,0.0,8,13999,1,3,9,10,10,40
4,3,0,73,24h 40m,1.0,8,14151,18,5,20,25,21,5
1,0,2,18,2h 50m,0.0,8,6121,1,5,21,5,23,55
8,1,4,127,2h 15m,0.0,7,3543,24,5,8,20,10,35
4,2,1,97,29h 20m,2.0,8,15129,21,5,23,5,4,25
3,2,1,121,5h 15m,1.0,8,6582,24,6,7,15,12,30
4,2,1,102,7h 5m,2.0,5,15544,27,5,5,30,12,35
3,2,1,104,7h,1.0,8,8574,27,3,18,35,1,35
3,4,3,48,1h 30m,0.0,8,4784,9,3,2,30,4,0
3,2,1,111,7h 5m,1.0,8,6818,3,6,5,5,12,10
4,0,5,5,19h 25m,1.0,8,25735,1,3,14,5,9,30
4,2,1,97,29h 35m,2.0,8,9483,9,4,13,25,19,0
4,2,1,116,17h 5m,2.0,5,10368,24,6,19,30,12,35
6,2,1,104,12h,1.0,8,8073,15,5,9,0,21,0
3,3,0,64,2h 45m,0.0,8,4778,1,3,22,10,0,55
4,3,0,66,8h 40m,1.0,8,13941,18,5,20,0,4,40
4,3,0,66,6h 5m,1.0,5,10844,1,5,16,30,22,35
4,3,0,66,13h 20m,1.0,5,10844,9,5,6,30,19,50
8,3,0,64,2h 25m,0.0,7,3841,24,5,9,0,11,25
4,3,0,66,9h 50m,1.0,5,10844,15,5,6,30,16,20
4,3,0,73,18h,1.0,8,11467,1,5,20,25,14,25
6,2,1,104,6h 30m,1.0,8,15078,6,3,9,0,15,30
6,2,1,104,8h 30m,1.0,8,7198,6,6,17,0,1,30
1,2,1,104,10h 40m,1.0,8,8372,24,6,21,0,7,40
6,2,1,104,9h 30m,1.0,5,7308,27,5,16,0,1,30
8,2,1,123,4h 30m,1.0,7,4414,27,3,8,45,13,15
3,3,0,64,2h 30m,0.0,8,5224,18,4,14,25,16,55
4,0,5,5,10h 25m,1.0,5,7832,21,3,5,45,16,10
3,0,5,18,2h 45m,0.0,8,6860,9,3,1,30,4,15
6,2,1,104,12h 35m,1.0,5,15136,6,3,13,0,1,35
4,2,1,104,27h 45m,1.0,5,5963,27,3,16,0,19,45
8,3,0,64,2h 30m,0.0,7,3841,18,5,17,10,19,40
6,2,1,104,15h 30m,1.0,8,13377,9,6,10,0,1,30
4,2,1,113,23h,2.0,8,16914,9,3,5,25,4,25
4,2,1,104,16h 45m,1.0,5,10262,9,6,2,15,19,0
3,3,0,90,4h 40m,1.0,8,5386,9,5,17,35,22,15
4,3,0,66,7h 30m,1.0,8,14388,15,5,21,10,4,40
3,2,1,111,10h 35m,1.0,8,6442,15,5,11,55,22,30
4,2,1,116,17h 5m,2.0,5,10368,3,6,19,30,12,35
4,2,1,104,27h 50m,1.0,8,12767,21,3,15,0,18,50
4,2,1,104,13h 25m,1.0,5,10262,6,6,15,0,4,25
6,2,1,104,13h,1.0,8,7408,12,6,8,0,21,0
6,2,1,104,11h,1.0,8,13587,27,6,10,0,21,0
1,3,0,66,15h 5m,1.0,8,8891,15,5,16,50,7,55
3,2,1,104,14h 55m,1.0,8,5883,6,6,10,35,1,30
4,2,1,104,23h 35m,1.0,5,10262,27,6,13,0,12,35
4,3,0,66,23h 35m,1.0,5,10844,9,6,21,10,20,45
4,3,0,66,13h 20m,1.0,8,14781,9,5,6,30,19,50
3,1,4,127,2h 25m,0.0,8,6297,15,3,14,40,17,5
0,3,0,64,2h 30m,0.0,8,4409,12,5,22,50,1,20
1,2,1,108,8h 20m,2.0,8,12383,9,6,10,55,19,15
8,4,3,48,1h 30m,0.0,8,2017,3,5,13,15,14,45
1,4,3,45,14h 10m,1.0,8,12308,6,3,19,0,9,10
8,1,4,127,2h 20m,0.0,8,3384,18,3,17,45,20,5
4,0,5,5,7h 15m,1.0,5,9134,15,3,8,55,16,10
3,2,1,121,5h 25m,1.0,8,7464,18,5,2,0,7,25
6,2,1,111,9h,1.0,5,6093,27,4,7,10,16,10
6,2,1,104,14h 50m,1.0,8,15237,3,3,4,0,18,50
4,4,3,48,1h 25m,0.0,5,4995,1,5,7,5,8,30
1,2,1,106,3h,0.0,8,6934,24,5,14,10,17,10
4,3,0,66,12h 55m,1.0,8,13784,1,4,21,10,10,5
0,3,0,64,2h 35m,0.0,8,4409,15,6,10,20,12,55
6,2,1,104,6h 15m,1.0,8,15898,27,5,13,0,19,15
1,2,1,110,26h,2.0,8,11989,21,5,17,15,19,15
8,4,3,48,1h 30m,0.0,8,2017,3,6,13,15,14,45
6,2,1,104,14h 5m,1.0,8,11098,1,6,4,55,19,0
3,2,1,104,8h,1.0,8,6794,21,5,17,30,1,30
4,3,0,66,12h 10m,1.0,5,10844,1,5,21,10,9,20
6,2,1,113,10h 30m,2.0,8,34608,9,3,15,5,1,35
1,2,1,106,3h,0.0,8,6094,15,5,14,10,17,10
3,3,0,80,5h 15m,1.0,8,4565,9,5,15,15,20,30
1,2,1,124,38h,3.0,8,10493,27,5,5,15,19,15
1,0,5,10,27h 50m,2.0,8,12305,18,3,6,45,10,35
1,0,2,18,2h 45m,0.0,8,6961,15,5,10,0,12,45
6,2,1,104,6h 35m,1.0,8,9794,15,5,6,0,12,35
6,2,1,104,8h,1.0,8,13377,27,5,17,30,1,30
4,2,1,104,16h 45m,1.0,5,12898,27,5,2,15,19,0
6,2,1,104,7h 50m,1.0,8,7155,27,6,11,25,19,15
6,2,1,104,10h 30m,1.0,8,13377,24,6,15,0,1,30
10,0,2,18,2h 50m,0.0,8,4668,3,5,11,30,14,20
3,0,5,24,4h 50m,1.0,8,8110,1,3,7,30,12,20
4,0,2,18,3h,0.0,5,4544,6,4,8,20,11,20
1,2,1,97,26h 35m,2.0,8,9653,27,6,16,40,19,15
4,3,0,66,9h 50m,1.0,8,14781,1,5,8,25,18,15
11,0,2,18,2h 50m,0.0,8,5969,6,4,11,30,14,20
8,4,3,48,1h 30m,0.0,8,2017,3,4,13,15,14,45
4,3,0,73,6h 35m,1.0,8,14151,6,6,17,0,23,35
4,3,0,66,12h 10m,1.0,8,13731,9,6,16,30,4,40
4,2,1,104,9h 50m,1.0,5,15400,3,3,9,0,18,50
4,3,0,73,25h 20m,1.0,5,8066,9,5,9,35,10,55
4,2,1,102,37h 10m,2.0,8,21314,3,3,5,40,18,50
1,0,5,15,11h 40m,1.0,8,14069,1,3,11,5,22,45
4,4,3,48,1h 30m,0.0,5,2470,15,3,15,50,17,20
3,3,0,64,2h 35m,0.0,8,4804,24,4,20,20,22,55
1,0,5,15,7h 5m,1.0,8,9029,15,3,5,50,12,55
3,3,0,64,2h 35m,0.0,8,4804,12,5,4,40,7,15
3,4,3,48,1h 25m,0.0,8,2754,24,3,19,5,20,30
4,3,0,66,11h 5m,1.0,8,13364,1,4,21,10,8,15
3,3,0,90,4h 40m,1.0,8,6933,24,3,17,35,22,15
6,2,1,104,7h 35m,1.0,8,11200,9,6,11,25,19,0
4,4,3,48,1h 25m,0.0,5,3210,15,5,2,55,4,20
4,4,3,48,1h 30m,0.0,8,8040,18,6,10,20,11,50
3,2,1,111,8h 35m,1.0,8,6442,27,6,7,35,16,10
3,2,1,106,3h 15m,0.0,8,4729,1,4,14,20,17,35
3,2,1,111,10h 25m,1.0,8,6442,6,3,11,55,22,20
8,3,0,64,2h 20m,0.0,7,3841,12,6,22,20,0,40
6,2,1,104,11h,1.0,8,13587,1,6,10,0,21,0
4,3,0,73,18h,1.0,8,11467,15,5,20,25,14,25
3,1,4,127,2h 15m,0.0,8,7295,3,3,13,20,15,35
8,1,4,127,2h 15m,0.0,8,3597,1,5,9,45,12,0
6,2,1,104,12h 35m,1.0,8,7787,9,5,6,40,19,15
3,2,1,104,14h 20m,1.0,8,14871,6,3,6,40,21,0
3,1,4,127,2h 45m,0.0,8,3540,15,6,15,40,18,25
3,2,1,111,15h 40m,1.0,8,6442,1,6,6,50,22,30
0,0,2,18,2h 45m,0.0,8,3383,24,6,11,10,13,55
0,3,0,64,2h 30m,0.0,8,4409,18,4,22,50,1,20
3,1,4,127,2h 20m,0.0,8,3850,9,5,7,55,10,15
6,2,1,111,9h 15m,1.0,8,8018,24,6,13,15,22,30
4,3,0,73,18h 40m,1.0,8,11467,1,4,20,25,15,5
10,0,2,18,2h 50m,0.0,8,4668,6,6,11,30,14,20
4,2,1,105,25h 25m,2.0,8,13922,24,6,17,35,19,0
1,4,3,48,1h 20m,0.0,8,3625,6,5,6,20,7,40
0,3,0,64,2h 30m,0.0,8,5989,18,5,19,55,22,25
3,0,2,18,2h 50m,0.0,8,4423,21,4,4,0,6,50
4,2,1,106,3h 15m,0.0,8,9564,18,6,9,50,13,5
4,3,0,66,25h 45m,1.0,5,8529,12,6,16,30,18,15
1,3,0,64,2h 35m,0.0,8,4145,6,6,20,45,23,20
3,3,0,64,2h 35m,0.0,8,4804,3,5,17,15,19,50
3,2,1,111,8h 10m,1.0,8,6938,1,6,14,20,22,30
4,0,5,5,23h 40m,1.0,8,14815,6,3,8,0,7,40
6,2,1,104,11h 45m,1.0,8,15077,6,3,7,30,19,15
4,2,1,116,9h 20m,2.0,8,13014,15,6,9,40,19,0
1,3,0,85,14h 35m,2.0,8,11201,9,6,5,50,20,25
4,3,0,73,21h 35m,1.0,8,12692,6,6,20,25,18,0
6,2,1,111,6h 25m,1.0,8,9646,1,6,9,45,16,10
4,2,1,104,5h 35m,1.0,8,16079,24,5,22,50,4,25
1,3,0,62,25h 55m,2.0,8,6117,15,5,9,10,11,5
6,2,1,104,10h 15m,1.0,8,6795,9,6,15,15,1,30
1,4,3,48,1h 20m,0.0,8,3100,1,6,21,5,22,25
4,2,1,104,10h 20m,1.0,8,15851,9,5,2,15,12,35
10,1,4,127,2h 15m,0.0,8,3687,6,6,7,5,9,20
3,0,2,18,3h,0.0,8,4990,12,4,16,55,19,55
4,2,1,104,23h 45m,1.0,8,15554,9,5,19,15,19,0
6,2,1,104,13h 15m,1.0,8,9526,15,6,6,0,19,15
3,2,1,106,3h 15m,0.0,8,6015,18,5,5,35,8,50
1,3,0,61,9h 50m,2.0,8,10676,1,5,12,0,21,50
4,2,1,104,18h 20m,1.0,5,12898,27,5,18,15,12,35
4,2,1,97,29h 20m,2.0,8,15129,27,5,23,5,4,25
6,2,1,104,7h 45m,1.0,8,13378,21,3,11,30,19,15
8,3,0,64,2h 25m,0.0,8,4174,1,6,9,0,11,25
6,2,1,104,7h 35m,1.0,8,9103,21,5,11,25,19,0
3,1,4,127,2h 20m,0.0,8,3850,9,6,7,55,10,15
10,2,1,106,3h 10m,0.0,8,6216,9,6,14,40,17,50
10,3,0,73,6h 25m,1.0,8,8610,1,4,17,0,23,25
4,3,0,73,16h 45m,1.0,5,10539,6,6,17,0,9,45
3,2,1,111,10h 25m,1.0,8,6674,9,3,11,55,22,20
6,2,1,104,13h,1.0,8,7618,24,6,8,0,21,0
3,0,2,18,2h 55m,0.0,8,3943,21,4,0,30,3,25
10,0,5,18,2h 35m,0.0,8,11913,24,3,16,0,18,35
3,0,5,18,2h 50m,0.0,8,6860,9,3,18,55,21,45
4,2,1,113,13h 30m,2.0,8,13292,12,6,5,30,19,0
6,2,1,104,13h 15m,1.0,8,17057,6,3,2,15,15,30
1,2,1,110,36h 10m,2.0,8,11552,3,3,7,5,19,15
3,1,4,127,2h 25m,0.0,8,6297,12,3,11,35,14,0
3,1,4,127,2h 25m,0.0,8,4332,24,3,11,35,14,0
1,2,1,106,2h 50m,0.0,8,5674,21,3,5,10,8,0
6,2,1,104,12h 10m,1.0,5,10711,21,5,7,5,19,15
4,3,0,73,8h 25m,1.0,8,11467,1,4,9,35,18,0
1,3,0,67,22h 15m,2.0,8,12434,6,5,16,50,15,5
1,2,1,106,3h 5m,0.0,8,5201,24,6,18,5,21,10
10,0,2,18,2h 35m,0.0,8,4878,18,5,17,0,19,35
4,2,1,116,22h 55m,2.0,8,13014,6,6,5,30,4,25
8,1,4,127,2h 15m,0.0,8,3597,6,6,8,20,10,35
1,0,5,6,26h 20m,2.0,8,12599,3,3,8,50,11,10
4,3,0,66,27h 40m,1.0,5,10844,24,5,18,55,22,35
4,2,1,104,16h 45m,1.0,5,12898,21,5,2,15,19,0
3,0,2,18,2h 50m,0.0,8,3943,21,6,13,0,15,50
6,2,1,104,12h 30m,1.0,8,7198,12,6,13,0,1,30
8,3,0,90,5h 15m,1.0,8,4963,18,5,15,5,20,20
3,0,5,18,2h 50m,0.0,8,12649,1,3,16,55,19,45
6,2,1,104,7h 30m,1.0,8,17267,6,3,8,0,15,30
4,2,1,104,11h 55m,1.0,5,12373,9,5,7,5,19,0
4,0,5,5,13h 5m,1.0,5,13502,3,3,11,40,0,45
6,2,1,104,7h 20m,1.0,8,11622,21,3,11,30,18,50
8,3,0,64,2h 20m,0.0,8,5515,3,3,22,20,0,40
4,3,0,73,18h,1.0,5,9314,15,5,20,25,14,25
6,2,1,104,8h 40m,1.0,8,11789,3,6,10,20,19,0
3,0,2,18,2h 50m,0.0,8,4823,6,4,20,0,22,50
1,2,1,112,20h 10m,2.0,8,10467,3,6,13,15,9,25
6,2,1,104,8h,1.0,8,7408,3,6,13,0,21,0
1,2,1,121,27h 20m,1.0,8,7480,15,6,6,5,9,25
8,3,0,64,2h 20m,0.0,7,3841,24,4,22,20,0,40
8,1,4,127,2h 20m,0.0,7,3543,18,5,17,45,20,5
1,2,1,124,38h,3.0,8,10493,24,6,5,15,19,15
6,2,1,104,7h 35m,1.0,8,9103,27,5,11,25,19,0
4,3,0,66,5h 45m,1.0,5,10844,6,5,14,5,19,50
3,0,2,18,2h 50m,0.0,8,4823,9,6,20,0,22,50
4,3,0,66,27h 35m,1.0,5,8529,12,6,6,30,10,5
1,2,1,106,3h,0.0,8,7931,3,3,14,10,17,10
4,3,0,66,14h 25m,1.0,5,9663,18,5,18,55,9,20
4,2,1,116,9h 20m,2.0,5,10368,1,6,9,40,19,0
1,3,0,61,9h 50m,2.0,8,10151,18,5,12,0,21,50
8,1,4,127,2h 20m,0.0,7,3543,27,5,17,45,20,5
6,2,1,104,6h 30m,1.0,8,7530,1,6,19,0,1,30
6,2,1,111,7h 35m,1.0,8,6805,9,5,14,55,22,30
2,0,2,18,2h 55m,0.0,8,3419,18,6,7,45,10,40
0,0,2,18,2h 50m,0.0,8,7120,9,6,23,55,2,45
4,3,0,73,17h 55m,1.0,8,14151,21,5,17,0,10,55
1,4,3,48,1h 20m,0.0,8,3100,21,6,6,20,7,40
4,3,0,73,21h 25m,1.0,8,12121,24,5,17,0,14,25
8,4,3,48,1h 30m,0.0,8,2017,6,5,5,45,7,15
8,4,3,48,1h 30m,0.0,7,2647,15,6,5,45,7,15
3,2,1,103,5h 20m,1.0,8,6147,12,6,17,5,22,25
4,2,1,101,10h,2.0,8,14237,1,6,18,25,4,25
4,3,0,66,12h 10m,1.0,8,13044,12,6,21,10,9,20
4,2,1,104,16h 45m,1.0,8,15554,18,5,2,15,19,0
8,0,2,18,2h 50m,0.0,8,4423,9,4,9,30,12,20
1,2,1,104,10h 40m,1.0,8,8372,6,6,21,0,7,40
4,3,0,66,27h 35m,1.0,5,10844,18,5,20,0,23,35
10,3,0,73,25h 50m,1.0,8,9555,18,5,17,0,18,50
1,2,1,112,16h 10m,2.0,8,8839,15,5,17,15,9,25
1,3,0,61,30h 30m,2.0,8,10151,6,5,12,0,18,30
1,3,0,68,20h 10m,2.0,8,11432,12,5,9,25,5,35
8,0,2,18,2h 50m,0.0,7,4319,15,4,9,30,12,20
1,3,0,61,30h 30m,2.0,8,9626,6,6,12,0,18,30
1,3,0,73,26h 55m,1.0,8,10623,18,5,17,30,20,25
4,2,1,106,3h 15m,0.0,8,9564,18,4,11,0,14,15
4,3,0,66,6h 40m,1.0,8,14781,9,5,14,5,20,45
4,0,2,18,3h,0.0,8,7229,15,5,8,20,11,20
3,2,1,104,8h,1.0,8,5684,27,6,17,30,1,30
4,3,0,66,27h 35m,1.0,8,14388,18,5,5,45,9,20
8,0,2,18,2h 50m,0.0,7,5515,18,4,9,30,12,20
4,3,0,73,25h 40m,1.0,8,12692,9,6,20,25,22,5
4,3,0,73,9h 35m,1.0,5,9314,1,5,9,35,19,10
8,3,0,64,2h 30m,0.0,8,3873,15,6,17,10,19,40
8,3,0,64,2h 20m,0.0,7,4807,21,4,22,20,0,40
6,2,1,104,10h 15m,1.0,8,14848,27,6,9,0,19,15
3,2,1,111,7h 5m,1.0,8,6171,24,4,5,5,12,10
8,4,3,48,1h 30m,0.0,7,1965,24,6,13,15,14,45
4,3,0,73,11h 30m,1.0,5,10539,12,6,9,35,21,5
0,0,2,18,2h 45m,0.0,8,4483,1,6,11,10,13,55
6,2,1,104,13h 15m,1.0,8,8371,27,3,6,0,19,15
4,2,1,104,14h 30m,1.0,8,15764,6,3,13,55,4,25
4,3,0,66,7h 5m,1.0,5,10844,12,5,16,30,23,35
3,0,2,18,2h 50m,0.0,8,4423,12,4,4,0,6,50
10,0,2,18,2h 50m,0.0,8,4878,15,6,9,45,12,35
8,4,3,48,1h 30m,0.0,8,2227,9,5,13,15,14,45
4,3,0,66,25h 45m,1.0,5,10844,15,5,16,30,18,15
0,3,0,64,2h 30m,0.0,8,4107,3,4,19,55,22,25
10,3,0,73,27h 40m,1.0,8,11262,24,3,7,10,10,50
4,2,1,104,22h 35m,1.0,5,10262,3,6,14,0,12,35
4,0,2,18,2h 55m,0.0,5,4544,18,5,15,15,18,10
4,0,2,18,3h 5m,0.0,5,6144,24,5,18,55,22,0
2,0,5,18,2h 55m,0.0,8,5706,15,3,7,45,10,40
4,0,5,2,6h 30m,1.0,5,5853,15,3,5,50,12,20
4,3,0,70,14h 20m,2.0,5,10118,21,5,6,30,20,50
1,3,0,65,20h,2.0,8,14687,1,5,9,25,5,25
6,2,1,104,7h 45m,1.0,5,9254,27,5,11,30,19,15
4,2,1,116,18h 45m,2.0,5,10368,1,6,9,40,4,25
4,3,0,66,6h 40m,1.0,8,14571,6,6,14,5,20,45
4,0,2,18,2h 55m,0.0,5,7229,1,6,15,15,18,10
3,2,1,104,14h 20m,1.0,8,6093,6,6,6,40,21,0
6,2,1,104,13h,1.0,8,16023,9,3,8,0,21,0
3,1,4,127,2h 20m,0.0,8,3597,6,6,14,45,17,5
